amt,gender,city_pop,age,trans_month,trans_year,latitudinal_distance,longitudinal_distance,category_food_dining,category_gas_transport,category_grocery_net,category_grocery_pos,category_health_fitness,category_home,category_kids_pets,category_misc_net,category_misc_pos,category_personal_care,category_shopping_net,category_shopping_pos,category_travel
2.44,1,2870,647481600000000000,9,2019,0.061,0.654,True,False,False,False,False,False,False,False,False,False,False,False,False
53.14,0,5895,1384128000000000000,5,2019,0.928,0.021,False,False,True,False,False,False,False,False,False,False,False,False,False
239.07,1,2971,2241475200000000000,4,2019,0.697,0.65,False,False,False,True,False,False,False,False,False,False,False,False,False
669.15,0,917,776822400000000000,2,2020,0.177,0.834,False,False,False,False,False,False,False,False,True,False,False,False,False
898.86,0,107941,866160000000000000,3,2019,0.804,0.207,False,False,False,False,False,False,False,False,False,False,True,False,False
976.46,0,3164,1848182400000000000,8,2019,0.53,0.3,False,False,False,False,False,False,False,False,False,False,False,True,False
281.22,1,28506,2534716800000000000,8,2019,0.195,0.136,False,False,False,True,False,False,False,False,False,False,False,False,False
49.9,1,298,1786406400000000000,11,2019,0.221,0.228,False,False,False,False,False,False,False,False,True,False,False,False,False
9.1,0,21134,1113955200000000000,6,2019,0.435,0.511,False,False,False,False,False,False,False,False,True,False,False,False,False
3.36,0,1810,1404259200000000000,6,2019,0.098,0.626,False,False,False,False,False,False,True,False,False,False,False,False,False
965.24,0,1263321,2229033600000000000,12,2019,0.838,0.343,False,False,False,False,False,False,False,False,False,False,True,False,False
10.89,0,178,1128643200000000000,3,2019,0.207,0.586,False,False,False,False,False,False,False,False,False,False,False,False,True
1096.03,0,16955,1819152000000000000,2,2019,0.976,0.612,False,False,False,False,False,False,False,False,False,False,True,False,False
9.35,0,1526206,1077753600000000000,2,2019,0.102,0.399,False,False,False,False,False,False,False,False,False,False,False,False,True
6.71,1,105549,1441843200000000000,6,2019,0.18,0.853,True,False,False,False,False,False,False,False,False,False,False,False,False
1.98,1,1512,519436800000000000,10,2019,0.943,0.946,False,False,False,False,False,False,False,False,False,False,True,False,False
13.61,0,178,1142380800000000000,8,2019,0.441,0.167,False,False,False,False,False,False,True,False,False,False,False,False,False
300.27,0,121,722476800000000000,2,2019,0.632,0.602,False,False,False,True,False,False,False,False,False,False,False,False,False
1.62,1,601723,883267200000000000,1,2019,0.598,0.484,False,False,False,False,False,False,False,False,False,False,False,True,False
46.08,0,427,2172873600000000000,12,2019,0.454,0.816,False,False,False,False,False,True,False,False,False,False,False,False,False
2415.54,0,54287,1484265600000000000,10,2019,0.956,0.051,False,False,False,False,False,False,False,False,False,False,True,False,False
777.16,1,1595797,1389139200000000000,1,2020,0.472,0.945,False,False,False,False,False,False,False,True,False,False,False,False,False
1061.68,1,1078,948758400000000000,10,2019,0.187,0.894,False,False,False,False,False,False,False,False,False,False,True,False,False
14.88,1,1414,1953072000000000000,1,2020,0.041,0.013,False,False,False,False,False,False,True,False,False,False,False,False,False
24.47,0,67082,1566345600000000000,8,2019,0.294,0.578,False,False,False,False,False,True,False,False,False,False,False,False,False
9.42,0,2016,2082585600000000000,12,2019,0.691,0.396,False,False,False,False,False,False,False,False,False,False,False,True,False
63.32,1,1241364,1882137600000000000,3,2019,0.17,0.077,False,False,False,False,False,True,False,False,False,False,False,False,False
120.26,0,1606,1669852800000000000,4,2019,0.94,0.517,False,False,False,True,False,False,False,False,False,False,False,False,False
945.96,0,165556,680572800000000000,7,2019,0.763,0.304,False,False,False,False,False,False,False,False,False,False,True,False,False
9.54,0,4056,911952000000000000,5,2019,0.097,0.39,False,False,False,False,False,False,False,False,False,False,False,True,False
1.51,1,14742,835574400000000000,8,2019,0.168,0.685,False,False,False,False,False,False,False,True,False,False,False,False,False
914.0,1,3202,683942400000000000,11,2019,0.251,0.145,False,False,False,False,False,False,False,False,False,False,True,False,False
867.76,0,31394,700272000000000000,1,2019,0.709,0.409,False,False,False,False,False,False,False,False,False,False,False,True,False
6.6,0,18128,918864000000000000,12,2019,0.437,0.898,False,False,False,False,False,False,False,False,False,False,True,False,False
108.92,0,45303,1576713600000000000,12,2019,0.895,0.557,False,False,False,False,False,False,True,False,False,False,False,False,False
883.49,0,181438,2706912000000000000,12,2019,0.699,0.606,False,False,False,False,False,False,False,False,False,False,False,True,False
974.0,1,111,615686400000000000,12,2019,0.427,0.634,False,False,False,False,False,False,False,False,False,False,True,False,False
2.3,0,5577,1716163200000000000,5,2019,0.485,0.02,False,False,False,False,False,False,False,True,False,False,False,False,False
1086.16,1,20478,692236800000000000,5,2019,0.631,0.412,False,False,False,False,False,False,False,False,False,False,True,False,False
38.55,0,1293,1756512000000000000,5,2019,0.202,0.701,True,False,False,False,False,False,False,False,False,False,False,False,False
347.88,0,144160,1108425600000000000,6,2019,0.213,0.741,False,False,False,True,False,False,False,False,False,False,False,False,False
67.92,0,21134,1130889600000000000,1,2020,0.174,0.027,False,False,False,False,True,False,False,False,False,False,False,False,False
2.43,0,2906700,1104278400000000000,12,2019,0.125,0.25,False,False,False,False,False,False,False,False,False,False,True,False,False
854.12,0,297,1814400000000000000,6,2019,0.756,0.66,False,False,False,False,False,False,False,False,False,False,True,False,False
29.54,0,1078,2105740800000000000,3,2019,0.272,0.533,False,False,False,False,False,True,False,False,False,False,False,False,False
44.55,0,27971,1087344000000000000,1,2019,0.762,0.665,False,False,False,False,False,False,True,False,False,False,False,False,False
261.36,0,302,1446595200000000000,3,2019,0.204,0.639,False,False,False,False,False,True,False,False,False,False,False,False,False
909.24,0,5161,824083200000000000,5,2019,0.565,0.901,False,False,False,False,False,False,False,False,False,False,True,False,False
62.75,1,47772,1702857600000000000,12,2019,0.676,0.377,True,False,False,False,False,False,False,False,False,False,False,False,False
991.86,0,1533,2651788800000000000,4,2019,0.67,0.658,False,False,False,False,False,False,False,False,False,False,True,False,False
57.91,1,795,1034294400000000000,1,2019,0.285,0.791,True,False,False,False,False,False,False,False,False,False,False,False,False
948.52,1,32891,1036281600000000000,12,2019,0.971,0.354,False,False,False,False,False,False,False,False,True,False,False,False,False
95.4,1,565,1298592000000000000,10,2019,0.827,0.163,False,False,False,False,False,False,False,False,False,False,True,False,False
6.44,0,2504700,617155200000000000,3,2019,0.81,0.159,False,False,False,False,False,False,False,False,False,True,False,False,False
1017.15,1,1126,2024265600000000000,8,2019,0.951,0.161,False,False,False,False,False,False,False,False,False,False,True,False,False
1062.84,1,38912,1829779200000000000,11,2019,0.901,0.491,False,False,False,False,False,False,False,False,False,False,True,False,False
166.06,0,4090,1347235200000000000,12,2019,0.931,0.833,False,False,False,False,False,False,False,False,False,True,False,False,False
319.57,0,1478,1702166400000000000,4,2019,0.76,0.917,False,False,False,True,False,False,False,False,False,False,False,False,False
946.78,1,122111,1018483200000000000,8,2019,0.416,0.728,False,False,False,False,False,False,False,False,False,False,True,False,False
812.4,0,3805,2171491200000000000,7,2019,0.199,0.145,False,False,False,False,False,False,False,True,False,False,False,False,False
204.96,1,3730,914198400000000000,1,2020,0.399,0.446,False,False,False,False,False,True,False,False,False,False,False,False,False
4.87,0,540,1127088000000000000,6,2019,0.901,0.297,False,False,False,False,False,False,False,False,False,False,True,False,False
8.47,1,757530,1268179200000000000,7,2019,0.96,0.403,False,False,False,False,False,False,False,True,False,False,False,False,False
930.92,0,2749,677721600000000000,1,2019,0.504,0.832,False,False,False,False,False,False,False,False,False,False,True,False,False
659.33,0,121,722476800000000000,2,2019,0.366,0.973,False,False,False,False,False,False,False,True,False,False,False,False,False
367.28,0,4575,881625600000000000,9,2019,0.248,0.866,False,False,False,True,False,False,False,False,False,False,False,False,False
26.83,0,2303,1018569600000000000,11,2019,0.559,0.963,False,False,False,False,False,True,False,False,False,False,False,False,False
138.38,0,224256,1067817600000000000,7,2019,0.921,0.312,False,False,False,False,False,False,True,False,False,False,False,False,False
84.98,0,3343,934243200000000000,1,2020,0.976,0.15,False,False,False,False,True,False,False,False,False,False,False,False,False
15.95,0,144160,1108339200000000000,6,2019,0.922,0.236,False,False,False,False,False,False,False,False,False,True,False,False,False
376.03,0,824,1077062400000000000,10,2019,0.757,0.331,False,False,False,True,False,False,False,False,False,False,False,False,False
41.68,0,540,1128643200000000000,7,2019,0.526,0.71,False,True,False,False,False,False,False,False,False,False,False,False,False
97.99,0,77,931910400000000000,6,2019,0.298,0.099,False,False,False,True,False,False,False,False,False,False,False,False,False
303.13,0,15647,1962316800000000000,3,2020,0.111,0.195,False,False,False,True,False,False,False,False,False,False,False,False,False
809.74,1,589,2320444800000000000,7,2019,0.993,0.821,False,False,False,False,False,False,False,True,False,False,False,False,False
48.55,0,722,924307200000000000,2,2020,0.448,0.801,False,False,False,False,False,True,False,False,False,False,False,False,False
329.28,0,969,2066428800000000000,6,2019,0.335,0.865,False,False,False,True,False,False,False,False,False,False,False,False,False
16.31,1,8019,2857507200000000000,1,2019,0.56,0.483,False,False,False,False,False,False,False,False,False,True,False,False,False
769.13,0,601723,1037750400000000000,1,2019,0.543,0.635,False,False,False,False,False,False,False,True,False,False,False,False,False
63.85,0,21902,1236297600000000000,11,2019,0.701,0.311,True,False,False,False,False,False,False,False,False,False,False,False,False
17.28,0,602,2040422400000000000,3,2019,0.117,0.448,False,False,False,False,False,False,True,False,False,False,False,False,False
21.04,1,222785,1188345600000000000,4,2019,0.48,0.17,False,False,False,False,False,False,True,False,False,False,False,False,False
934.61,1,316665,929145600000000000,2,2020,0.357,0.579,False,False,False,False,False,False,False,True,False,False,False,False,False
65.8,1,341,1284163200000000000,8,2019,0.95,0.829,False,False,False,False,False,False,False,False,False,False,False,False,False
992.2,1,2317,1723161600000000000,4,2019,0.395,0.139,False,False,False,False,False,False,False,False,False,False,True,False,False
938.82,0,344,1635206400000000000,1,2019,0.101,0.692,False,False,False,False,False,False,False,False,False,False,True,False,False
58.53,1,1453,1441929600000000000,10,2019,0.427,0.346,True,False,False,False,False,False,False,False,False,False,False,False,False
59.11,1,5791,1883952000000000000,6,2019,0.462,0.822,False,False,False,False,False,False,False,False,False,False,False,True,False
109.69,0,50835,1040688000000000000,1,2019,0.948,0.032,True,False,False,False,False,False,False,False,False,False,False,False,False
764.06,1,824,1420502400000000000,11,2019,0.327,0.987,False,False,False,False,False,False,False,False,False,False,False,True,False
18.82,1,25459,1594857600000000000,9,2019,0.55,0.591,False,False,False,False,False,False,True,False,False,False,False,False,False
303.68,0,493,2482704000000000000,5,2019,0.649,0.179,False,False,False,True,False,False,False,False,False,False,False,False,False
1.84,0,1075,726019200000000000,1,2020,0.283,0.747,True,False,False,False,False,False,False,False,False,False,False,False,False
97.88,0,324,1373414400000000000,12,2019,0.973,0.131,False,False,False,False,False,False,True,False,False,False,False,False,False
1028.63,1,308,1930867200000000000,11,2019,0.461,0.053,False,False,False,False,False,False,False,False,False,False,True,False,False
322.25,0,1271,1911427200000000000,3,2019,0.196,0.791,False,False,False,True,False,False,False,False,False,False,False,False,False
304.52,1,9772,930182400000000000,5,2019,0.835,0.141,False,False,False,True,False,False,False,False,False,False,False,False,False
801.35,1,238602,810086400000000000,1,2019,0.802,0.971,False,False,False,False,False,False,False,True,False,False,False,False,False
742.26,1,123,1470182400000000000,9,2019,0.369,0.463,False,False,False,False,False,False,False,True,False,False,False,False,False
